"periode","prod totale","prod PV","prod eolien"
2439,61119.500,7714.560,3490.950
2440,58568.500,6773.760,3258.220
2441,56665.000,5456.640,3025.490
2442,55305.500,3386.880,2792.760
2443,56120.000,1128.960,2792.760
2444,59112.500,188.160,2792.760
2445,59338.500,0.000,2560.030
2446,59253.500,0.000,2094.570
2447,58142.000,0.000,1861.840
2448,60406.500,0.000,1861.840
2449,59564.500,0.000,2094.570
2450,56714.500,0.000,2327.300
2451,56199.500,0.000,2560.030
2452,54418.500,0.000,2792.760
2453,53483.000,0.000,3258.220
2454,55074.500,0.000,3490.950
2455,59233.500,188.160,3723.680
2456,63419.500,1881.600,3490.950
2457,66396.500,4515.840,2560.030
2458,66510.500,6773.760,3025.490
2459,64548.000,8467.200,3258.220
2460,63221.500,9219.840,3025.490
2461,63325.000,9408.000,2560.030
2462,62110.000,9219.840,2560.030
2463,59672.500,8655.360,2792.760
2464,56958.000,7714.560,3025.490
2465,54677.500,5832.960,3258.220
2466,53336.500,3386.880,3258.220
2467,54168.500,1128.960,3258.220
2468,57390.500,188.160,3490.950
2469,58276.500,0.000,4421.870
2470,57830.000,0.000,5120.060
2471,56990.500,0.000,5352.790
2472,59361.000,0.000,5120.060
2473,58495.500,0.000,4887.330
2474,55686.000,0.000,4654.600
2475,55366.000,0.000,4421.870
2476,53575.500,0.000,4189.140
2477,52754.500,0.000,3956.410
2478,54339.000,0.000,3956.410
2479,58559.500,188.160,4189.140
2480,62364.000,1881.600,3490.950
2481,65434.000,4515.840,2094.570
2482,65526.500,7150.080,2327.300
2483,63803.500,8655.360,4189.140
2484,62203.000,9408.000,5352.790
2485,62542.000,9596.160,5352.790
2486,61439.500,9408.000,5818.250
2487,59213.500,8843.520,6283.710
2488,56744.000,7714.560,6749.170
2489,54826.500,5832.960,6749.170
2490,53624.000,3575.040,6749.170
2491,54653.500,1317.120,6516.440
2492,57766.000,188.160,6050.980
2493,58439.000,0.000,6050.980
2494,57905.000,0.000,6283.710
2495,57035.000,0.000,6749.170
2496,59337.500,0.000,6516.440
2497,58540.500,0.000,6283.710
2498,56017.500,0.000,6050.980
2499,55757.500,0.000,5818.250
2500,54016.000,0.000,5818.250
2501,53058.500,0.000,5585.520
2502,54542.500,0.000,5585.520
2503,58497.000,188.160,5818.250
2504,62411.500,1881.600,4654.600
2505,65364.000,4704.000,3025.490
2506,65512.500,7150.080,3258.220
2507,63654.500,8843.520,4887.330
2508,62414.000,9596.160,5585.520
2509,62789.000,9408.000,5352.790
2510,61871.000,9219.840,5352.790
2511,59678.500,8655.360,5585.520
2512,57315.000,7526.400,5818.250
2513,55461.000,5644.800,5818.250
2514,54210.000,3386.880,6050.980
2515,55228.000,1128.960,6050.980
2516,58268.500,188.160,5818.250
2517,59019.500,0.000,6283.710
2518,58428.000,0.000,6749.170
2519,57583.500,0.000,7214.630
2520,59867.500,0.000,7214.630
2521,59024.000,0.000,6981.900
2522,56339.000,0.000,6749.170
2523,55841.000,0.000,6516.440
2524,54085.500,0.000,6283.710
2525,53170.000,0.000,6050.980
2526,54681.000,0.000,5585.520
2527,58537.500,188.160,5120.060
2528,62376.000,1881.600,4189.140
2529,65275.000,4515.840,2560.030
2530,65612.000,6773.760,2792.760
2531,63895.000,8279.040,4421.870
2532,62411.000,8655.360,6516.440
2533,62512.500,8467.200,6749.170
2534,61987.000,7902.720,6981.900
2535,59754.000,7150.080,7214.630
2536,57556.000,5832.960,7447.360
2537,55803.000,4327.680,7680.090
2538,54978.000,2634.240,7447.360
2539,56131.000,940.800,6283.710
2540,58660.000,188.160,5120.060
2541,59145.500,0.000,4654.600
2542,58069.000,0.000,5120.060
2543,57017.500,0.000,5120.060
2544,59317.500,0.000,5120.060
2545,58368.000,0.000,5120.060
2546,55255.500,0.000,5352.790
2547,54330.500,0.000,5585.520
2548,51921.500,0.000,5818.250
2549,50377.000,0.000,5818.250
2550,50575.500,0.000,5818.250
2551,51985.500,188.160,5818.250
2552,52993.000,1317.120,4654.600
2553,54866.500,3386.880,3723.680
2554,56472.500,5644.800,4189.140
2555,56337.000,7150.080,5585.520
2556,56315.500,7526.400,6981.900
2557,57104.000,7526.400,6981.900
2558,55679.500,7150.080,6516.440
2559,52369.500,6585.600,6283.710
2560,49863.000,5268.480,6516.440
2561,47900.500,3951.360,6981.900
2562,47310.500,2446.080,7214.630
2563,48553.500,940.800,6981.900
2564,51866.000,188.160,6749.170
2565,53068.500,0.000,6981.900
2566,53062.500,0.000,6981.900
2567,52355.500,0.000,6749.170
2568,55113.500,0.000,6050.980
2569,54641.000,0.000,5818.250
2570,51938.500,0.000,5352.790
2571,51285.000,0.000,4887.330
2572,49126.500,0.000,4189.140
2573,47519.000,0.000,3723.680
2574,47403.500,0.000,3258.220
2575,48215.000,188.160,3258.220
2576,48524.000,1693.440,2560.030
2577,50047.000,4139.520,1861.840
2578,51477.500,6585.600,1861.840
2579,51964.500,8090.880,1861.840
2580,52017.500,8467.200,2094.570
2581,53201.500,8279.040,2094.570
2582,52249.500,7714.560,2094.570
2583,48458.500,7150.080,2094.570
2584,46039.000,6021.120,2094.570
2585,44494.500,4704.000,2094.570
2586,44200.500,2822.400,2327.300
2587,45849.500,1128.960,2327.300
2588,49694.500,188.160,2327.300
2589,51366.500,0.000,2560.030
2590,51790.500,0.000,2560.030
2591,51279.000,0.000,2327.300
2592,53850.000,0.000,2094.570
2593,53372.500,0.000,1861.840
2594,51049.500,0.000,1629.110
2595,50592.000,0.000,1629.110
2596,48658.500,0.000,1629.110
2597,47804.500,0.000,1629.110
2598,49591.000,0.000,1396.380
2599,53646.000,376.320,1163.650
2600,57226.500,1881.600,930.920
2601,60377.000,4515.840,465.460
2602,60986.000,6961.920,465.460
2603,59667.500,8467.200,465.460
2604,58497.500,9219.840,465.460
2605,58802.500,9219.840,465.460
2606,57681.000,9031.680,698.190
2607,55386.000,8279.040,698.190
2608,52935.500,7338.240,698.190
2609,50940.000,5644.800,698.190
2610,49583.000,3198.720,698.190
2611,50212.500,1128.960,698.190
2612,53434.500,188.160,698.190
2613,53819.000,0.000,930.920
2614,53219.000,0.000,1163.650
2615,52255.500,0.000,1163.650
2616,54621.500,0.000,1163.650
2617,53772.000,0.000,930.920
2618,51033.500,0.000,930.920
2619,50549.000,0.000,930.920
2620,48477.000,0.000,698.190
2621,47481.000,0.000,698.190
2622,48513.500,0.000,698.190
2623,51754.000,376.320,698.190
2624,55096.000,1693.440,698.190
2625,58062.000,3763.200,232.730
2626,58696.500,5832.960,232.730
2627,57600.000,7714.560,232.730
2628,56416.000,8279.040,232.730
2629,56998.000,8090.880,465.460
2630,56075.000,7526.400,465.460
2631,53937.500,6585.600,465.460
2632,51818.000,5080.320,465.460
2633,50156.500,3763.200,698.190
2634,48842.500,2257.920,698.190
2635,49663.500,940.800,930.920
2636,52660.500,188.160,1163.650
2637,52849.000,0.000,1629.110
2638,51892.500,0.000,2094.570
2639,50732.000,0.000,2327.300
2640,53014.000,0.000,2327.300
2641,52217.000,0.000,2094.570
2642,49163.500,0.000,1861.840
2643,48390.000,0.000,1629.110
2644,46394.500,0.000,1396.380
2645,45253.000,0.000,1396.380
2646,46335.500,0.000,1163.650
2647,49662.500,188.160,1396.380
2648,52818.500,1505.280,1629.110
2649,55885.500,3198.720,930.920
2650,56767.000,4892.160,930.920
2651,56103.000,6209.280,1396.380
2652,55500.500,6773.760,2094.570
2653,56280.500,6773.760,2560.030
2654,55482.500,6585.600,3025.490
2655,53577.000,6021.120,3258.220
2656,51460.500,5456.640,3956.410
2657,49735.000,4327.680,4654.600
2658,48631.000,3010.560,5120.060
2659,49238.500,1128.960,5585.520
2660,51942.500,188.160,6050.980
2661,51847.500,0.000,6981.900
2662,51076.500,0.000,7680.090
2663,50139.500,0.000,7680.090
2664,52512.000,0.000,7447.360
2665,51532.500,0.000,7447.360
2666,48594.000,0.000,7214.630
2667,48022.000,0.000,7214.630
2668,45852.500,0.000,7214.630
2669,44684.000,0.000,6981.900
2670,45653.500,0.000,7214.630
2671,48933.500,376.320,6981.900
2672,52115.500,2069.760,6050.980
2673,54958.500,4704.000,5352.790
2674,55725.500,7150.080,4887.330
2675,54879.500,8655.360,4189.140
2676,54240.000,9596.160,4421.870
2677,55012.500,9784.320,4654.600
2678,54269.000,9596.160,4887.330
2679,52079.500,8843.520,5120.060
2680,49872.000,7714.560,5352.790
2681,48172.000,5832.960,5585.520
2682,46746.000,3575.040,5818.250
2683,47142.500,1317.120,6050.980
2684,49865.000,188.160,6050.980
2685,50111.000,0.000,7447.360
2686,49603.000,0.000,8378.280
2687,49063.000,0.000,8843.740
2688,51294.500,0.000,8611.010
2689,50364.000,0.000,8378.280
2690,47532.000,0.000,7912.820
2691,46831.000,0.000,7447.360
2692,44741.000,0.000,6749.170
2693,43621.000,0.000,6749.170
2694,44691.000,0.000,6516.440
2695,48011.500,376.320,6050.980
2696,51188.000,2257.920,4421.870
2697,53847.500,5080.320,2560.030
2698,54434.000,7338.240,2327.300
2699,53617.000,9031.680,3025.490
2700,52781.500,9972.480,3723.680
2701,53216.500,10348.800,4421.870
2702,52335.000,10160.640,4887.330
2703,50063.000,9596.160,5352.790
2704,47960.000,8279.040,5585.520
2705,45837.000,6397.440,5818.250
2706,44673.000,3951.360,6050.980
2707,45359.500,1505.280,6050.980
2708,47330.000,188.160,6283.710
2709,47717.000,0.000,8145.550
2710,47352.000,0.000,9309.200
2711,46767.000,0.000,9774.660
2712,48913.500,0.000,9774.660
2713,48006.500,0.000,9541.930
2714,44910.500,0.000,9076.470
2715,43905.000,0.000,8611.010
2716,41497.500,0.000,8611.010
2717,40065.000,0.000,8611.010
2718,40044.000,0.000,8378.280
2719,41084.500,376.320,8145.550
2720,41879.000,2257.920,6516.440
2721,43398.000,4892.160,4654.600
2722,44992.500,7150.080,4654.600
2723,45402.500,8843.520,4887.330
2724,45186.000,9784.320,5120.060
2725,46273.000,10160.640,4887.330
2726,46069.000,9972.480,4887.330
2727,43323.500,9408.000,5120.060
2728,41432.500,8090.880,5120.060
2729,39918.000,6021.120,5585.520
2730,39060.000,3575.040,6283.710
2731,40055.500,1317.120,6749.170
2732,42741.000,188.160,7447.360
2733,43586.000,0.000,9076.470
2734,43783.500,0.000,10007.390
2735,43597.000,0.000,10472.850
2736,46184.000,0.000,10472.850
2737,45279.500,0.000,10472.850
2738,42295.500,0.000,10007.390
2739,41352.500,0.000,10007.390
2740,38905.500,0.000,9774.660
2741,37357.000,0.000,10007.390
2742,36963.000,0.000,10240.120
2743,37187.500,564.480,10472.850
2744,37325.000,1881.600,9774.660
2745,38946.500,3763.200,9309.200
2746,41043.500,5456.640,8611.010
2747,42486.500,6585.600,8843.740
2748,43482.500,6773.760,9076.470
2749,45334.500,6585.600,9076.470
2750,45056.000,5832.960,7912.820
2751,41694.000,5268.480,8145.550
2752,39858.000,4515.840,10240.120
2753,38584.000,3386.880,11636.500
2754,38156.500,2069.760,12334.690
2755,39879.500,940.800,12334.690
2756,43527.000,188.160,11869.230
2757,44427.500,0.000,12334.690
2758,44533.500,0.000,12800.150
2759,43984.000,0.000,12800.150
2760,46432.000,0.000,12101.960
2761,45781.000,0.000,11869.230
2762,43116.500,0.000,11636.500
2763,42360.500,0.000,11171.040
2764,40315.000,0.000,10705.580
2765,39217.500,0.000,10240.120
2766,40619.500,0.000,10007.390
2767,44011.500,188.160,9774.660
2768,48058.000,1128.960,8378.280
2769,51864.000,2257.920,7680.090
2770,53434.000,3386.880,7680.090
2771,53346.500,4515.840,8378.280
2772,53322.500,5268.480,8843.740
2773,54292.000,5456.640,8843.740
2774,53650.500,5268.480,8843.740
2775,51823.500,4515.840,8843.740
2776,50222.000,3763.200,8378.280
2777,48645.500,2822.400,8145.550
2778,47387.000,1693.440,7680.090
2779,48131.500,752.640,7447.360
2780,50689.000,188.160,7214.630
2781,49704.000,0.000,7912.820
2782,48685.000,0.000,8145.550
2783,47760.000,0.000,7912.820
2784,50028.500,0.000,7680.090
2785,48951.500,0.000,7214.630
2786,45772.000,0.000,6283.710
2787,45149.500,0.000,5585.520
2788,43060.000,0.000,5120.060
2789,42047.500,0.000,4887.330
2790,43062.000,0.000,4421.870
2791,46424.500,376.320,3956.410
2792,50358.000,1505.280,2327.300
2793,53724.000,3010.560,930.920
2794,54644.000,4704.000,465.460
2795,54070.500,5832.960,465.460
2796,53557.500,6585.600,698.190
2797,54386.000,6961.920,698.190
2798,53657.000,6773.760,465.460
2799,51718.500,6021.120,465.460
2800,50009.500,4892.160,465.460
2801,48195.500,3763.200,465.460
2802,46905.500,2257.920,465.460
2803,47370.000,940.800,698.190
2804,49853.000,188.160,1163.650
2805,49535.000,0.000,1861.840
2806,48294.500,0.000,2327.300
2807,47582.500,0.000,2560.030
2808,49813.500,0.000,2327.300
2809,48730.500,0.000,2094.570
2810,45615.500,0.000,1629.110
2811,44756.500,0.000,1396.380
2812,42629.500,0.000,1163.650
2813,41480.000,0.000,930.920
2814,42492.500,0.000,930.920
2815,45617.500,188.160,1163.650
2816,48907.500,940.800,930.920
2817,52307.500,1881.600,698.190
2818,53966.000,2822.400,698.190
2819,54167.000,3763.200,930.920
2820,54234.500,4704.000,1163.650
2821,55550.500,5080.320,1629.110
2822,54770.500,4892.160,2094.570
2823,53074.500,4515.840,2792.760
2824,51197.500,3951.360,3258.220
2825,49678.000,3198.720,3490.950
2826,48262.000,2069.760,3956.410
2827,49286.500,940.800,3956.410
2828,52206.500,188.160,3956.410
2829,51342.000,0.000,3258.220
2830,49945.500,0.000,2792.760
2831,48954.000,0.000,2792.760
2832,51153.500,0.000,2560.030
2833,50014.000,0.000,2792.760
2834,46783.000,0.000,3025.490
2835,45995.500,0.000,3025.490
2836,43611.000,0.000,2792.760
2837,42469.500,0.000,2792.760
2838,43375.000,0.000,3025.490
2839,46472.500,188.160,3025.490
2840,50508.000,940.800,2560.030
2841,54258.500,2069.760,2792.760
2842,55420.000,3198.720,2560.030
2843,55438.000,3951.360,2327.300
2844,55405.500,4704.000,2327.300
2845,56759.000,4892.160,2560.030
2846,56241.000,4892.160,2327.300
2847,54288.500,4704.000,2094.570
2848,52463.500,3951.360,1861.840
2849,50568.000,3010.560,1629.110
2850,49496.000,1881.600,1629.110
2851,50059.000,752.640,1629.110
2852,52776.500,188.160,1629.110
2853,51942.000,0.000,1861.840
2854,50802.000,0.000,2094.570
2855,50097.500,0.000,2094.570
2856,52277.000,0.000,2094.570
2857,51049.000,0.000,1629.110
2858,47864.500,0.000,1629.110
2859,47059.500,0.000,1629.110
2860,44875.000,0.000,1861.840
2861,43756.500,0.000,1861.840
2862,44773.500,0.000,1629.110
2863,47793.500,188.160,1629.110
2864,51918.000,1128.960,1396.380
2865,55697.000,2446.080,930.920
2866,56768.500,3951.360,698.190
2867,56429.000,4892.160,465.460
2868,55981.000,5268.480,465.460
2869,56853.500,5268.480,465.460
2870,56221.000,4892.160,698.190
2871,54063.000,4515.840,698.190
2872,51836.500,3575.040,698.190
2873,49872.000,2822.400,698.190
2874,48731.500,1693.440,698.190
2875,49232.500,752.640,930.920
2876,51320.500,188.160,1163.650
2877,50889.500,0.000,1396.380
2878,49848.000,0.000,1629.110
2879,49155.000,0.000,1629.110
2880,51378.500,0.000,1861.840
2881,49839.000,0.000,1861.840
2882,46395.000,0.000,1861.840
2883,45268.000,0.000,1629.110
2884,42656.000,0.000,1396.380
2885,40847.500,0.000,1396.380
2886,40291.500,0.000,1629.110
2887,40586.000,188.160,1629.110
2888,40912.000,940.800,1629.110
2889,42863.000,2069.760,1163.650
2890,45165.500,3010.560,1396.380
2891,46685.000,3951.360,1629.110
2892,47574.000,4327.680,1861.840
2893,49835.500,4515.840,2094.570
2894,49912.000,4515.840,2327.300
2895,46708.500,4327.680,2560.030
2896,44745.000,3951.360,3025.490
2897,43580.500,3386.880,3258.220
2898,42746.000,2257.920,3723.680
2899,44021.500,1128.960,3723.680
2900,46886.000,188.160,3490.950
2901,47654.500,0.000,3956.410
2902,47476.000,0.000,4421.870
2903,47367.000,0.000,4654.600
2904,50105.000,0.000,4421.870
2905,49493.500,0.000,3490.950
2906,46559.500,0.000,3025.490
2907,45697.000,0.000,2560.030
2908,43310.000,0.000,2094.570
2909,41862.000,0.000,1861.840
2910,41846.500,0.000,1629.110
2911,42421.000,564.480,1629.110
2912,42894.500,2257.920,1163.650
2913,44444.000,4704.000,930.920
2914,46039.000,6773.760,930.920
2915,46820.500,7714.560,930.920
2916,47277.000,8090.880,1163.650
2917,49319.500,7902.720,1396.380
2918,49167.500,7714.560,1629.110
2919,45480.500,7338.240,2094.570
2920,43123.500,6585.600,2094.570
2921,41563.500,5080.320,1861.840
2922,41146.000,3386.880,1629.110
2923,42864.000,1505.280,1396.380
2924,46501.000,188.160,1163.650
2925,47534.500,0.000,1163.650
2926,48222.000,0.000,930.920
2927,48162.000,0.000,930.920
2928,50641.000,0.000,930.920
2929,50309.000,0.000,698.190
2930,47858.000,0.000,698.190
2931,47454.500,0.000,698.190
2932,45527.000,0.000,698.190
2933,44741.000,0.000,930.920
2934,46475.500,0.000,930.920
2935,50773.500,752.640,930.920
2936,55600.000,2634.240,930.920
2937,58236.500,5456.640,698.190
2938,57838.500,7526.400,1163.650
2939,56228.500,9031.680,2327.300
2940,55047.000,9596.160,3723.680
2941,55571.500,9972.480,4654.600
2942,55093.000,9972.480,5585.520
2943,52876.500,9408.000,6981.900
2944,50683.000,8467.200,8378.280
2945,48699.000,6585.600,9309.200
2946,47403.000,4139.520,10007.390
2947,48063.000,1693.440,9076.470
2948,51053.000,188.160,8378.280
2949,50789.000,0.000,10240.120
2950,50222.000,0.000,12334.690
2951,49833.000,0.000,13731.070
2952,52084.000,0.000,14429.260
2953,51059.000,0.000,14894.720
2954,48087.000,0.000,15592.910
2955,47472.500,0.000,15592.910
2956,45395.500,0.000,15592.910
2957,44365.500,0.000,15592.910
2958,45451.000,0.000,15360.180
2959,48993.500,564.480,15592.910
2960,53590.500,1881.600,15127.450
2961,56555.500,3763.200,14894.720
2962,57024.500,5268.480,14661.990
2963,56489.000,6585.600,14429.260
2964,56269.000,7150.080,14429.260
2965,57153.000,7150.080,14429.260
2966,56878.500,6961.920,13963.800
2967,54870.000,6209.280,13498.340
2968,53018.000,5268.480,13265.610
2969,51302.000,3951.360,13032.880
2970,50098.000,2634.240,12800.150
2971,50940.000,1128.960,12101.960
2972,53498.500,188.160,11171.040
2973,52495.500,0.000,9774.660
2974,51304.500,0.000,9076.470
2975,50571.500,0.000,8611.010
2976,52614.500,0.000,8145.550
2977,51246.000,0.000,7912.820
2978,47979.000,0.000,7912.820
2979,47501.000,0.000,8145.550
2980,45329.000,0.000,8843.740
2981,44265.500,0.000,8611.010
2982,45325.000,0.000,8611.010
2983,48875.000,564.480,8145.550
2984,53013.500,1881.600,7680.090
2985,56070.000,4139.520,8378.280
2986,56884.000,5832.960,8843.740
2987,56127.000,6961.920,9076.470
2988,55904.000,7526.400,9309.200
2989,57000.500,8090.880,9774.660
2990,56167.000,8090.880,10007.390
2991,54257.500,7526.400,10240.120
2992,52292.500,6773.760,9541.930
2993,50608.500,5268.480,9309.200
2994,49623.000,3198.720,8611.010
2995,50553.000,1317.120,7680.090
2996,53602.500,188.160,6283.710
2997,52884.500,0.000,5120.060
2998,51916.000,0.000,4421.870
2999,51241.500,0.000,4421.870
3000,53260.000,0.000,4189.140
3001,52175.500,0.000,3956.410
3002,49252.000,0.000,3723.680
3003,48493.000,0.000,3723.680
3004,46180.500,0.000,3490.950
3005,45001.500,0.000,3490.950
3006,45795.000,0.000,3258.220
3007,49099.500,376.320,3490.950
3008,53727.000,1317.120,3723.680
3009,57091.500,2446.080,3956.410
3010,58199.000,3386.880,4887.330
3011,58346.000,4327.680,5818.250
3012,58576.000,5080.320,6050.980
3013,59648.000,5456.640,6516.440
3014,59184.500,5456.640,7214.630
3015,57202.000,4892.160,7680.090
3016,55399.500,3763.200,8145.550
3017,53862.000,2822.400,8378.280
3018,52749.000,1693.440,7680.090
3019,53405.500,752.640,6749.170
3020,55882.500,188.160,5352.790
3021,54375.000,0.000,4189.140
3022,52670.500,0.000,3490.950
3023,51829.500,0.000,3258.220
3024,53669.500,0.000,3258.220
3025,52338.000,0.000,3490.950
3026,49165.000,0.000,3956.410
3027,48432.000,0.000,4189.140
3028,46398.000,0.000,4654.600
3029,45348.500,0.000,5120.060
3030,46298.500,0.000,4654.600
3031,49718.000,376.320,3490.950
3032,54330.000,1693.440,2560.030
3033,57293.000,3575.040,2560.030
3034,57480.000,5268.480,2560.030
3035,56576.000,6585.600,2792.760
3036,55804.000,7338.240,2560.030
3037,56278.500,7902.720,2560.030
3038,55468.500,7902.720,2327.300
3039,52830.500,7526.400,2094.570
3040,50518.000,6585.600,2094.570
3041,48404.000,5080.320,1861.840
3042,47156.500,3386.880,1629.110
3043,47731.500,1505.280,1163.650
3044,49447.000,376.320,930.920
3045,49478.500,0.000,698.190
3046,49021.500,0.000,930.920
3047,48817.000,0.000,1396.380
3048,51054.000,0.000,2094.570
3049,49564.000,0.000,3025.490
3050,45930.500,0.000,3956.410
3051,44614.000,0.000,4887.330
3052,42048.500,0.000,5585.520
3053,40354.000,0.000,6283.710
3054,39900.000,0.000,6516.440
3055,40214.000,564.480,6516.440
3056,40870.500,2257.920,6283.710
3057,42719.000,4704.000,6050.980
